state_fips,state,state_abbr,zipcode,county,city,url
20,Kansas,KS,66015,Anderson,Colony,https://www.countyhealthrankings.org/app/kansas/2021/rankings/anderson/county/outcomes/overall/snapshot
20,Kansas,KS,66401,Wabaunsee,Alma,https://www.countyhealthrankings.org/app/kansas/2021/rankings/wabaunsee/county/outcomes/overall/snapshot
20,Kansas,KS,66402,Shawnee,Auburn,https://www.countyhealthrankings.org/app/kansas/2021/rankings/shawnee/county/outcomes/overall/snapshot
20,Kansas,KS,66404,Nemaha,Baileyville,https://www.countyhealthrankings.org/app/kansas/2021/rankings/nemaha/county/outcomes/overall/snapshot
20,Kansas,KS,66407,Pottawatomie,Belvue,https://www.countyhealthrankings.org/app/kansas/2021/rankings/pottawatomie/county/outcomes/overall/snapshot
20,Kansas,KS,66413,Osage,Burlingame,https://www.countyhealthrankings.org/app/kansas/2021/rankings/osage/county/outcomes/overall/snapshot
20,Kansas,KS,66441,Geary,Junction city,https://www.countyhealthrankings.org/app/kansas/2021/rankings/geary/county/outcomes/overall/snapshot
20,Kansas,KS,66442,Riley,Fort riley,https://www.countyhealthrankings.org/app/kansas/2021/rankings/riley/county/outcomes/overall/snapshot
20,Kansas,KS,66701,Bourbon,Hiattville,https://www.countyhealthrankings.org/app/kansas/2021/rankings/bourbon/county/outcomes/overall/snapshot
20,Kansas,KS,66710,Wilson,Altoona,https://www.countyhealthrankings.org/app/kansas/2021/rankings/wilson/county/outcomes/overall/snapshot
20,Kansas,KS,66720,Neosho,Chanute,https://www.countyhealthrankings.org/app/kansas/2021/rankings/neosho/county/outcomes/overall/snapshot
20,Kansas,KS,66758,Woodson,Neosho falls,https://www.countyhealthrankings.org/app/kansas/2021/rankings/woodson/county/outcomes/overall/snapshot
20,Kansas,KS,66838,Morris,Burdick,https://www.countyhealthrankings.org/app/kansas/2021/rankings/morris/county/outcomes/overall/snapshot
20,Kansas,KS,66839,Coffey,Strawn,https://www.countyhealthrankings.org/app/kansas/2021/rankings/coffey/county/outcomes/overall/snapshot
20,Kansas,KS,66843,Chase,Clements,https://www.countyhealthrankings.org/app/kansas/2021/rankings/chase/county/outcomes/overall/snapshot
20,Kansas,KS,66853,Greenwood,Hamilton,https://www.countyhealthrankings.org/app/kansas/2021/rankings/greenwood/county/outcomes/overall/snapshot
20,Kansas,KS,66901,Cloud,Rice,https://www.countyhealthrankings.org/app/kansas/2021/rankings/cloud/county/outcomes/overall/snapshot
20,Kansas,KS,66930,Republic,Agenda,https://www.countyhealthrankings.org/app/kansas/2021/rankings/republic/county/outcomes/overall/snapshot
20,Kansas,KS,66932,Smith,Athol,https://www.countyhealthrankings.org/app/kansas/2021/rankings/smith/county/outcomes/overall/snapshot
20,Kansas,KS,66936,Jewell,Burr oak,https://www.countyhealthrankings.org/app/kansas/2021/rankings/jewell/county/outcomes/overall/snapshot
20,Kansas,KS,67003,Harper,Anthony,https://www.countyhealthrankings.org/app/kansas/2021/rankings/harper/county/outcomes/overall/snapshot
20,Kansas,KS,67004,Sumner,Argonia,https://www.countyhealthrankings.org/app/kansas/2021/rankings/sumner/county/outcomes/overall/snapshot
20,Kansas,KS,67005,Cowley,Arkansas city,https://www.countyhealthrankings.org/app/kansas/2021/rankings/cowley/county/outcomes/overall/snapshot
20,Kansas,KS,67020,Harvey,Burrton,https://www.countyhealthrankings.org/app/kansas/2021/rankings/harvey/county/outcomes/overall/snapshot
20,Kansas,KS,67021,Pratt,Byers,https://www.countyhealthrankings.org/app/kansas/2021/rankings/pratt/county/outcomes/overall/snapshot
20,Kansas,KS,67024,Chautauqua,Cedar vale,https://www.countyhealthrankings.org/app/kansas/2021/rankings/chautauqua/county/outcomes/overall/snapshot
20,Kansas,KS,67029,Comanche,Coldwater,https://www.countyhealthrankings.org/app/kansas/2021/rankings/comanche/county/outcomes/overall/snapshot
20,Kansas,KS,67035,Kingman,Penalosa,https://www.countyhealthrankings.org/app/kansas/2021/rankings/kingman/county/outcomes/overall/snapshot
20,Kansas,KS,67057,Barber,Hardtner,https://www.countyhealthrankings.org/app/kansas/2021/rankings/barber/county/outcomes/overall/snapshot
20,Kansas,KS,67107,McPherson,Moundridge,https://www.countyhealthrankings.org/app/kansas/2021/rankings/mcpherson/county/outcomes/overall/snapshot
20,Kansas,KS,67330,Labette,Altamont,https://www.countyhealthrankings.org/app/kansas/2021/rankings/labette/county/outcomes/overall/snapshot
20,Kansas,KS,67345,Elk,Elk falls,https://www.countyhealthrankings.org/app/kansas/2021/rankings/elk/county/outcomes/overall/snapshot
20,Kansas,KS,67422,Ottawa,Bennington,https://www.countyhealthrankings.org/app/kansas/2021/rankings/ottawa/county/outcomes/overall/snapshot
20,Kansas,KS,67427,Rice,Bushton,https://www.countyhealthrankings.org/app/kansas/2021/rankings/rice/county/outcomes/overall/snapshot
20,Kansas,KS,67437,Osborne,Downs,https://www.countyhealthrankings.org/app/kansas/2021/rankings/osborne/county/outcomes/overall/snapshot
20,Kansas,KS,67439,Ellsworth,Ellsworth,https://www.countyhealthrankings.org/app/kansas/2021/rankings/ellsworth/county/outcomes/overall/snapshot
20,Kansas,KS,67501,Reno,Hutchinson,https://www.countyhealthrankings.org/app/kansas/2021/rankings/reno/county/outcomes/overall/snapshot
20,Kansas,KS,67511,Barton,Albert,https://www.countyhealthrankings.org/app/kansas/2021/rankings/barton/county/outcomes/overall/snapshot
20,Kansas,KS,67515,Ness,Arnold,https://www.countyhealthrankings.org/app/kansas/2021/rankings/ness/county/outcomes/overall/snapshot
20,Kansas,KS,67523,Pawnee,Burdett,https://www.countyhealthrankings.org/app/kansas/2021/rankings/pawnee/county/outcomes/overall/snapshot
20,Kansas,KS,67545,Stafford,Hudson,https://www.countyhealthrankings.org/app/kansas/2021/rankings/stafford/county/outcomes/overall/snapshot
20,Kansas,KS,67601,Ellis,Antonino,https://www.countyhealthrankings.org/app/kansas/2021/rankings/ellis/county/outcomes/overall/snapshot
20,Kansas,KS,67622,Norton,Almena,https://www.countyhealthrankings.org/app/kansas/2021/rankings/norton/county/outcomes/overall/snapshot
20,Kansas,KS,67631,Trego,Collyer,https://www.countyhealthrankings.org/app/kansas/2021/rankings/trego/county/outcomes/overall/snapshot
20,Kansas,KS,67632,Rooks,Damar,https://www.countyhealthrankings.org/app/kansas/2021/rankings/rooks/county/outcomes/overall/snapshot
20,Kansas,KS,67730,Rawlins,Atwood,https://www.countyhealthrankings.org/app/kansas/2021/rankings/rawlins/county/outcomes/overall/snapshot
20,Kansas,KS,67733,Sherman,Edson,https://www.countyhealthrankings.org/app/kansas/2021/rankings/sherman/county/outcomes/overall/snapshot
20,Kansas,KS,67736,Gove,Gove,https://www.countyhealthrankings.org/app/kansas/2021/rankings/gove/county/outcomes/overall/snapshot
20,Kansas,KS,67740,Sheridan,Hoxie,https://www.countyhealthrankings.org/app/kansas/2021/rankings/sheridan/county/outcomes/overall/snapshot
20,Kansas,KS,67758,Wallace,Sharon springs,https://www.countyhealthrankings.org/app/kansas/2021/rankings/wallace/county/outcomes/overall/snapshot
20,Kansas,KS,67835,Gray,Cimarron,https://www.countyhealthrankings.org/app/kansas/2021/rankings/gray/county/outcomes/overall/snapshot
20,Kansas,KS,67838,Kearny,Deerfield,https://www.countyhealthrankings.org/app/kansas/2021/rankings/kearny/county/outcomes/overall/snapshot
20,Kansas,KS,67839,Lane,Alamota,https://www.countyhealthrankings.org/app/kansas/2021/rankings/lane/county/outcomes/overall/snapshot
20,Kansas,KS,67844,Meade,Fowler,https://www.countyhealthrankings.org/app/kansas/2021/rankings/meade/county/outcomes/overall/snapshot
20,Kansas,KS,67846,Finney,Garden city,https://www.countyhealthrankings.org/app/kansas/2021/rankings/finney/county/outcomes/overall/snapshot
20,Kansas,KS,67849,Hodgeman,Hanston,https://www.countyhealthrankings.org/app/kansas/2021/rankings/hodgeman/county/outcomes/overall/snapshot
20,Kansas,KS,67855,Stanton,Johnson,https://www.countyhealthrankings.org/app/kansas/2021/rankings/stanton/county/outcomes/overall/snapshot
20,Kansas,KS,67859,Seward,Kismet,https://www.countyhealthrankings.org/app/kansas/2021/rankings/seward/county/outcomes/overall/snapshot
20,Kansas,KS,67861,Wichita,Leoti,https://www.countyhealthrankings.org/app/kansas/2021/rankings/wichita/county/outcomes/overall/snapshot
20,Kansas,KS,67870,Haskell,Satanta,https://www.countyhealthrankings.org/app/kansas/2021/rankings/haskell/county/outcomes/overall/snapshot
20,Kansas,KS,67879,Greeley,Tribune,https://www.countyhealthrankings.org/app/kansas/2021/rankings/greeley/county/outcomes/overall/snapshot
20,Kansas,KS,67950,Morton,Elkhart,https://www.countyhealthrankings.org/app/kansas/2021/rankings/morton/county/outcomes/overall/snapshot
20,Kansas,KS,67951,Stevens,Hugoton,https://www.countyhealthrankings.org/app/kansas/2021/rankings/stevens/county/outcomes/overall/snapshot
21,Kentucky,KY,40004,Nelson,Bardstown,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/nelson/county/outcomes/overall/snapshot
21,Kentucky,KY,40006,Trimble,Bedford,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/trimble/county/outcomes/overall/snapshot
21,Kentucky,KY,40010,Oldham,Buckner,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/oldham/county/outcomes/overall/snapshot
21,Kentucky,KY,40047,Bullitt,Mount washington,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/bullitt/county/outcomes/overall/snapshot
21,Kentucky,KY,40111,Breckinridge,Cloverport,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/breckinridge/county/outcomes/overall/snapshot
21,Kentucky,KY,40119,Grayson,Glen dean,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/grayson/county/outcomes/overall/snapshot
21,Kentucky,KY,40311,Nicholas,Carlisle,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/nicholas/county/outcomes/overall/snapshot
21,Kentucky,KY,40312,Powell,Westbend,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/powell/county/outcomes/overall/snapshot
21,Kentucky,KY,40313,Rowan,Clearfield,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/rowan/county/outcomes/overall/snapshot
21,Kentucky,KY,40316,Menifee,Denniston,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/menifee/county/outcomes/overall/snapshot
21,Kentucky,KY,40334,Bath,Hope,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/bath/county/outcomes/overall/snapshot
21,Kentucky,KY,40336,Estill,Jinks,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/estill/county/outcomes/overall/snapshot
21,Kentucky,KY,40339,Jessamine,Keene,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/jessamine/county/outcomes/overall/snapshot
21,Kentucky,KY,40409,Rockcastle,Brodhead,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/rockcastle/county/outcomes/overall/snapshot
21,Kentucky,KY,40422,Boyle,Danville,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/boyle/county/outcomes/overall/snapshot
21,Kentucky,KY,40444,Garrard,Lancaster,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/garrard/county/outcomes/overall/snapshot
21,Kentucky,KY,40729,Laurel,Symbol,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/laurel/county/outcomes/overall/snapshot
21,Kentucky,KY,40801,Harlan,Ages brookside,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/harlan/county/outcomes/overall/snapshot
21,Kentucky,KY,40803,Leslie,Asher,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/leslie/county/outcomes/overall/snapshot
21,Kentucky,KY,40813,Bell,Calvin,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/bell/county/outcomes/overall/snapshot
21,Kentucky,KY,40826,Letcher,Eolia,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/letcher/county/outcomes/overall/snapshot
21,Kentucky,KY,41001,Campbell,Alexandria,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/campbell/county/outcomes/overall/snapshot
21,Kentucky,KY,41002,Bracken,Augusta,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/bracken/county/outcomes/overall/snapshot
21,Kentucky,KY,41006,Pendleton,Butler,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/pendleton/county/outcomes/overall/snapshot
21,Kentucky,KY,41011,Kenton,Covington,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/kenton/county/outcomes/overall/snapshot
21,Kentucky,KY,41039,Fleming,Ewing,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/fleming/county/outcomes/overall/snapshot
21,Kentucky,KY,41064,Robertson,Mount olivet,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/robertson/county/outcomes/overall/snapshot
21,Kentucky,KY,41101,Boyd,Westwood,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/boyd/county/outcomes/overall/snapshot
21,Kentucky,KY,41121,Greenup,Argillite,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/greenup/county/outcomes/overall/snapshot
21,Kentucky,KY,41132,Carter,Denton,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/carter/county/outcomes/overall/snapshot
21,Kentucky,KY,41149,Elliott,Isonville,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/elliott/county/outcomes/overall/snapshot
21,Kentucky,KY,41301,Wolfe,Flat,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/wolfe/county/outcomes/overall/snapshot
21,Kentucky,KY,41310,Breathitt,Bays,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/breathitt/county/outcomes/overall/snapshot
21,Kentucky,KY,41314,Owsley,Morris fork,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/owsley/county/outcomes/overall/snapshot
21,Kentucky,KY,41426,Magoffin,Falcon,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/magoffin/county/outcomes/overall/snapshot
21,Kentucky,KY,41725,Knott,Carrie,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/knott/county/outcomes/overall/snapshot
21,Kentucky,KY,42001,McCracken,Paducah,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/mccracken/county/outcomes/overall/snapshot
21,Kentucky,KY,42020,Calloway,Almo,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/calloway/county/outcomes/overall/snapshot
21,Kentucky,KY,42021,Carlisle,Arlington,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/carlisle/county/outcomes/overall/snapshot
21,Kentucky,KY,42022,Ballard,Bandana,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/ballard/county/outcomes/overall/snapshot
21,Kentucky,KY,42027,Graves,Boaz,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/graves/county/outcomes/overall/snapshot
21,Kentucky,KY,42031,Hickman,Clinton,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/hickman/county/outcomes/overall/snapshot
21,Kentucky,KY,42123,Barren,Austin,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/barren/county/outcomes/overall/snapshot
21,Kentucky,KY,42129,Metcalfe,Subtle,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/metcalfe/county/outcomes/overall/snapshot
21,Kentucky,KY,42134,Simpson,Franklin,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/simpson/county/outcomes/overall/snapshot
21,Kentucky,KY,42204,Todd,Allensville,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/todd/county/outcomes/overall/snapshot
21,Kentucky,KY,42207,Edmonson,Bee spring,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/edmonson/county/outcomes/overall/snapshot
21,Kentucky,KY,42211,Trigg,Golden pond,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/trigg/county/outcomes/overall/snapshot
21,Kentucky,KY,42321,Muhlenberg,Beech creek,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/muhlenberg/county/outcomes/overall/snapshot
21,Kentucky,KY,42408,Hopkins,Dawson springs,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/hopkins/county/outcomes/overall/snapshot
21,Kentucky,KY,42411,Caldwell,Fredonia,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/caldwell/county/outcomes/overall/snapshot
21,Kentucky,KY,42516,Casey,Bethelridge,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/casey/county/outcomes/overall/snapshot
21,Kentucky,KY,42631,McCreary,Marshes siding,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/mccreary/county/outcomes/overall/snapshot
21,Kentucky,KY,42716,Larue,Buffalo,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/larue/county/outcomes/overall/snapshot
21,Kentucky,KY,42743,Green,Greensburg,https://www.countyhealthrankings.org/app/kentucky/2021/rankings/green/county/outcomes/overall/snapshot
22,Louisiana,LA,70001,Jefferson Parish,Metairie,https://www.countyhealthrankings.org/app/louisiana/2021/rankings/jefferson-parish/county/outcomes/overall/snapshot
22,Louisiana,LA,70030,St. Charles Parish,Des allemands,https://www.countyhealthrankings.org/app/louisiana/2021/rankings/st-charles-parish/county/outcomes/overall/snapshot
22,Louisiana,LA,70032,St. Bernard Parish,Arabi,https://www.countyhealthrankings.org/app/louisiana/2021/rankings/st-bernard-parish/county/outcomes/overall/snapshot
22,Louisiana,LA,70037,Plaquemines Parish,Belle chasse,https://www.countyhealthrankings.org/app/louisiana/2021/rankings/plaquemines-parish/county/outcomes/overall/snapshot
22,Louisiana,LA,70049,St. John the Baptist Parish,Edgard,https://www.countyhealthrankings.org/app/louisiana/2021/rankings/st-john-the-baptist-parish/county/outcomes/overall/snapshot
22,Louisiana,LA,70052,St. James Parish,Gramercy,https://www.countyhealthrankings.org/app/louisiana/2021/rankings/st-james-parish/county/outcomes/overall/snapshot
22,Louisiana,LA,70112,Orleans Parish,New orleans,https://www.countyhealthrankings.org/app/louisiana/2021/rankings/orleans-parish/county/outcomes/overall/snapshot
